CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
b563bdb719bf   mongodb             94.39%    116.9MiB / 3.823GiB   2.99%     33kB / 51.3kB     254kB / 0B        58
ec88417ccd06   redis               10.33%    8.352MiB / 3.823GiB   0.21%     52.7kB / 28.4kB   77.8kB / 0B       6
b5344535f548   kafka               235.50%   454.8MiB / 3.823GiB   11.62%    533kB / 394kB     11.4MB / 238kB    139
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
f0298453745f   productor           112.95%   880.6MiB / 3.823GiB   22.50%    3.07kB / 823B     2.22MB / 0B       2
e51d2676a24c   cliente_atm         0.02%     23.74MiB / 3.823GiB   0.61%     16.6kB / 22kB     5.65MB / 0B       1
8b029feb43c6   sectorizador        0.00%     23.29MiB / 3.823GiB   0.59%     22.7kB / 31.8kB   5.95MB / 0B       4
96cc78a6160c   consumidor_redis4   0.68%     18.88MiB / 3.823GiB   0.48%     39.6kB / 48.9kB   0B / 0B           2
e1cfb64403b9   consumidor_mongo3   0.56%     29.46MiB / 3.823GiB   0.75%     45.1kB / 50.7kB   623kB / 0B        8
76eb8623dfaf   cliente_historico   0.31%     25.62MiB / 3.823GiB   0.65%     16.4kB / 6.05kB   6.14MB / 0B       4
06a48e8b6ffd   consumidor_mongo2   0.60%     29.46MiB / 3.823GiB   0.75%     41.6kB / 46.6kB   0B / 0B           8
93293ebba40a   consumidor_redis2   0.34%     18.88MiB / 3.823GiB   0.48%     40.2kB / 52.7kB   610kB / 0B        2
3de1edace4a4   consumidor_redis3   0.30%     18.88MiB / 3.823GiB   0.48%     36.9kB / 46.6kB   0B / 0B           2
f6c6dc9972aa   consumidor_mongo1   0.44%     29.45MiB / 3.823GiB   0.75%     43.6kB / 48.8kB   2.95MB / 0B       8
09d2e9763551   consumidor_redis1   0.33%     18.88MiB / 3.823GiB   0.48%     37.7kB / 48.1kB   3.53MB / 0B       2
796aaa473809   consumidor_mongo4   0.63%     29.45MiB / 3.823GiB   0.75%     43.7kB / 48.5kB   3.01MB / 0B       8
9e6d2bc85166   consumidor_redis5   11.33%    18.87MiB / 3.823GiB   0.48%     34.9kB / 42.8kB   0B / 0B           2
77d9cf1a7fc4   consumidor_redis6   0.50%     18.89MiB / 3.823GiB   0.48%     36.1kB / 44kB     0B / 0B           2
9831c1646d9a   kafka_ui            120.05%   91.83MiB / 3.823GiB   2.35%     3.55kB / 126B     12.1MB / 98.3kB   23
b6fb06b499b0   consumidor_mongo6   0.57%     29.46MiB / 3.823GiB   0.75%     43.6kB / 47.5kB   328kB / 0B        8
ac257e676ed0   consumidor_mongo5   0.49%     29.44MiB / 3.823GiB   0.75%     43.4kB / 48.8kB   598kB / 0B        8
b563bdb719bf   mongodb             92.55%    157.7MiB / 3.823GiB   4.03%     34.2kB / 55.6kB   254kB / 0B        67
ec88417ccd06   redis               0.88%     8.352MiB / 3.823GiB   0.21%     54kB / 29.2kB     77.8kB / 0B       6
b5344535f548   kafka               125.59%   489.9MiB / 3.823GiB   12.52%    549kB / 405kB     11.4MB / 238kB    144
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
f0298453745f   productor           98.42%    1.006GiB / 3.823GiB   26.32%    3.07kB / 823B     2.22MB / 0B       2
e51d2676a24c   cliente_atm         0.02%     23.74MiB / 3.823GiB   0.61%     17.8kB / 24.2kB   5.65MB / 0B       1
8b029feb43c6   sectorizador        0.65%     23.29MiB / 3.823GiB   0.59%     23.6kB / 33.4kB   5.95MB / 0B       4
96cc78a6160c   consumidor_redis4   1.61%     18.91MiB / 3.823GiB   0.48%     40.1kB / 49.3kB   0B / 0B           2
e1cfb64403b9   consumidor_mongo3   1.12%     29.48MiB / 3.823GiB   0.75%     45.6kB / 51.1kB   623kB / 0B        8
76eb8623dfaf   cliente_historico   0.33%     25.62MiB / 3.823GiB   0.65%     16.4kB / 6.05kB   6.14MB / 0B       4
06a48e8b6ffd   consumidor_mongo2   1.84%     29.47MiB / 3.823GiB   0.75%     42.5kB / 47.2kB   0B / 0B           8
93293ebba40a   consumidor_redis2   1.02%     18.88MiB / 3.823GiB   0.48%     40.6kB / 53kB     610kB / 0B        2
3de1edace4a4   consumidor_redis3   1.54%     18.91MiB / 3.823GiB   0.48%     38.2kB / 47.7kB   0B / 0B           2
f6c6dc9972aa   consumidor_mongo1   1.88%     29.48MiB / 3.823GiB   0.75%     45.3kB / 50.1kB   2.95MB / 0B       8
09d2e9763551   consumidor_redis1   1.32%     18.89MiB / 3.823GiB   0.48%     38.1kB / 48.5kB   3.53MB / 0B       2
796aaa473809   consumidor_mongo4   0.62%     29.45MiB / 3.823GiB   0.75%     43.9kB / 48.7kB   3.01MB / 0B       8
9e6d2bc85166   consumidor_redis5   1.11%     18.9MiB / 3.823GiB    0.48%     35.4kB / 43.3kB   0B / 0B           2
77d9cf1a7fc4   consumidor_redis6   1.74%     18.91MiB / 3.823GiB   0.48%     36.5kB / 44.4kB   0B / 0B           2
9831c1646d9a   kafka_ui            131.03%   97.02MiB / 3.823GiB   2.48%     3.55kB / 126B     14.1MB / 98.3kB   23
b6fb06b499b0   consumidor_mongo6   1.32%     29.46MiB / 3.823GiB   0.75%     44kB / 47.8kB     328kB / 0B        8
ac257e676ed0   consumidor_mongo5   1.74%     29.47MiB / 3.823GiB   0.75%     44.3kB / 49.5kB   598kB / 0B        8
b563bdb719bf   mongodb             0.79%     92.21MiB / 3.823GiB   2.36%     34.7kB / 56.9kB   254kB / 0B        51
ec88417ccd06   redis               2.14%     8.602MiB / 3.823GiB   0.22%     57kB / 30.9kB     77.8kB / 0B       6
b5344535f548   kafka               228.66%   492.1MiB / 3.823GiB   12.57%    554kB / 411kB     11.5MB / 238kB    156
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
f0298453745f   productor           58.77%    1.091GiB / 3.823GiB   28.55%    3.07kB / 823B     2.22MB / 0B      2
e51d2676a24c   cliente_atm         2.14%     23.75MiB / 3.823GiB   0.61%     19.3kB / 26.5kB   5.65MB / 0B      1
8b029feb43c6   sectorizador        0.00%     23.29MiB / 3.823GiB   0.59%     23.6kB / 33.4kB   5.95MB / 0B      4
