CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
18b601d476db   cliente_historico   0.22%     25.63MiB / 3.823GiB   0.65%     19.5kB / 7.33kB   0B / 0B          4
b426a63bf272   consumidor_mongo2   11.59%    32.13MiB / 3.823GiB   0.82%     1.16MB / 1.27MB   0B / 0B          8
b5d110b43478   consumidor_redis1   1.65%     20.8MiB / 3.823GiB    0.53%     1.41MB / 2.22MB   0B / 0B          2
7056de128021   consumidor_mongo4   20.81%    33.18MiB / 3.823GiB   0.85%     2.8MB / 3.09MB    0B / 0B          8
16dcbc09ad82   cliente_atm         0.01%     23.64MiB / 3.823GiB   0.60%     38.9kB / 60kB     0B / 0B          1
ff5686d65dba   consumidor_redis3   0.89%     20.63MiB / 3.823GiB   0.53%     2.23MB / 3.56MB   0B / 0B          2
ef37e428e834   consumidor_redis2   0.80%     20.66MiB / 3.823GiB   0.53%     1.05MB / 1.67MB   0B / 0B          2
bf51a6f6f6dc   sectorizador        71.65%    24.99MiB / 3.823GiB   0.64%     2.1MB / 2.05MB    0B / 0B          4
fe7132683f7a   consumidor_redis4   0.90%     20.65MiB / 3.823GiB   0.53%     2.55MB / 4.05MB   0B / 0B          2
ae4604f656f1   kafka_ui            0.18%     252.3MiB / 3.823GiB   6.44%     57.9kB / 6.21kB   3.53MB / 250kB   35
2a9eaf369eb1   redis               25.78%    12.39MiB / 3.823GiB   0.32%     13.3MB / 3.77MB   0B / 0B          6
f3357cf3b0c3   mongodb             2.18%     115.5MiB / 3.823GiB   2.95%     8.53MB / 2.43MB   782kB / 0B       45
63164fef332b   kafka               377.33%   457MiB / 3.823GiB     11.67%    5.89MB / 11.2MB   647kB / 238kB    144
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
576d73694905   productor           0.60%     610.5MiB / 3.823GiB   15.60%    13.8kB / 5.88MB   0B / 0B          2
86e5b18b605d   consumidor_mongo1   6.95%     31.88MiB / 3.823GiB   0.81%     1.78MB / 1.95MB   0B / 0B          8
1b21dbf752e2   consumidor_mongo3   27.24%    32.3MiB / 3.823GiB    0.83%     2.68MB / 2.98MB   0B / 0B          8
18b601d476db   cliente_historico   0.29%     25.63MiB / 3.823GiB   0.65%     19.5kB / 7.33kB   0B / 0B          4
b426a63bf272   consumidor_mongo2   8.37%     32.14MiB / 3.823GiB   0.82%     1.39MB / 1.52MB   0B / 0B          8
b5d110b43478   consumidor_redis1   0.62%     21.07MiB / 3.823GiB   0.54%     1.61MB / 2.55MB   0B / 0B          2
7056de128021   consumidor_mongo4   8.17%     33.18MiB / 3.823GiB   0.85%     2.97MB / 3.28MB   0B / 0B          8
16dcbc09ad82   cliente_atm         0.01%     23.65MiB / 3.823GiB   0.60%     40.2kB / 62.2kB   0B / 0B          1
ff5686d65dba   consumidor_redis3   0.43%     20.8MiB / 3.823GiB    0.53%     2.44MB / 3.88MB   0B / 0B          2
ef37e428e834   consumidor_redis2   0.63%     20.79MiB / 3.823GiB   0.53%     1.25MB / 2MB      0B / 0B          2
bf51a6f6f6dc   sectorizador        0.00%     24.99MiB / 3.823GiB   0.64%     2.1MB / 2.05MB    0B / 0B          4
fe7132683f7a   consumidor_redis4   0.95%     20.97MiB / 3.823GiB   0.54%     2.71MB / 4.29MB   0B / 0B          2
ae4604f656f1   kafka_ui            0.20%     252.3MiB / 3.823GiB   6.44%     57.9kB / 6.21kB   3.53MB / 250kB   35
2a9eaf369eb1   redis               0.92%     12.36MiB / 3.823GiB   0.32%     14.5MB / 3.95MB   0B / 0B          6
f3357cf3b0c3   mongodb             99.05%    147.7MiB / 3.823GiB   3.77%     9.46MB / 2.68MB   782kB / 0B       52
63164fef332b   kafka               253.44%   551.8MiB / 3.823GiB   14.10%    6.49MB / 12.4MB   647kB / 238kB    177
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
576d73694905   productor           0.42%     610.5MiB / 3.823GiB   15.60%    13.8kB / 5.88MB   0B / 0B          2
86e5b18b605d   consumidor_mongo1   18.66%    31.88MiB / 3.823GiB   0.81%     1.78MB / 1.95MB   0B / 0B          8
1b21dbf752e2   consumidor_mongo3   6.06%     32.3MiB / 3.823GiB    0.83%     2.69MB / 2.98MB   0B / 0B          8
18b601d476db   cliente_historico   0.10%     25.63MiB / 3.823GiB   0.65%     19.9kB / 7.39kB   0B / 0B          4
b426a63bf272   consumidor_mongo2   6.88%     32.14MiB / 3.823GiB   0.82%     1.39MB / 1.52MB   0B / 0B          8
b5d110b43478   consumidor_redis1   0.77%     21.07MiB / 3.823GiB   0.54%     1.62MB / 2.55MB   0B / 0B          2
7056de128021   consumidor_mongo4   12.34%    33.18MiB / 3.823GiB   0.85%     2.97MB / 3.28MB   0B / 0B          8
16dcbc09ad82   cliente_atm         0.02%     23.65MiB / 3.823GiB   0.60%     41.7kB / 64.7kB   0B / 0B          1
ff5686d65dba   consumidor_redis3   0.43%     20.8MiB / 3.823GiB    0.53%     2.44MB / 3.89MB   0B / 0B          2
ef37e428e834   consumidor_redis2   0.50%     20.79MiB / 3.823GiB   0.53%     1.26MB / 2MB      0B / 0B          2
bf51a6f6f6dc   sectorizador        2.01%     25MiB / 3.823GiB      0.64%     2.13MB / 2.05MB   0B / 0B          4
fe7132683f7a   consumidor_redis4   0.76%     20.97MiB / 3.823GiB   0.54%     2.71MB / 4.29MB   0B / 0B          2
ae4604f656f1   kafka_ui            0.18%     252.3MiB / 3.823GiB   6.44%     57.9kB / 6.21kB   3.53MB / 250kB   35
2a9eaf369eb1   redis               10.64%    12.36MiB / 3.823GiB   0.32%     14.5MB / 3.99MB   0B / 0B          6
f3357cf3b0c3   mongodb             2.11%     119.7MiB / 3.823GiB   3.06%     9.46MB / 2.69MB   782kB / 0B       45
63164fef332b   kafka               20.37%    402.8MiB / 3.823GiB   10.29%    6.51MB / 12.4MB   778kB / 238kB    103
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
576d73694905   productor           0.30%     611.3MiB / 3.823GiB   15.62%    14.7kB / 6.47MB   0B / 0B          2
86e5b18b605d   consumidor_mongo1   3.25%     32.66MiB / 3.823GiB   0.83%     2MB / 2.21MB      0B / 0B          13
1b21dbf752e2   consumidor_mongo3   2.74%     32.3MiB / 3.823GiB    0.83%     2.86MB / 3.16MB   0B / 0B          8
18b601d476db   cliente_historico   0.09%     25.63MiB / 3.823GiB   0.65%     20.2kB / 7.59kB   0B / 0B          4
b426a63bf272   consumidor_mongo2   1.30%     32.18MiB / 3.823GiB   0.82%     1.61MB / 1.77MB   0B / 0B          8
b5d110b43478   consumidor_redis1   1.34%     20.9MiB / 3.823GiB    0.53%     1.82MB / 2.88MB   0B / 0B          2
7056de128021   consumidor_mongo4   1.32%     33.18MiB / 3.823GiB   0.85%     3.2MB / 3.53MB    0B / 0B          8
16dcbc09ad82   cliente_atm         0.02%     23.66MiB / 3.823GiB   0.60%     43kB / 66.9kB     0B / 0B          1
ff5686d65dba   consumidor_redis3   0.61%     21.05MiB / 3.823GiB   0.54%     2.59MB / 4.13MB   0B / 0B          2
ef37e428e834   consumidor_redis2   0.60%     20.8MiB / 3.823GiB    0.53%     1.46MB / 2.33MB   0B / 0B          2
bf51a6f6f6dc   sectorizador        0.00%     25MiB / 3.823GiB      0.64%     2.5MB / 2.44MB    0B / 0B          4
fe7132683f7a   consumidor_redis4   1.10%     20.65MiB / 3.823GiB   0.53%     2.91MB / 4.62MB   0B / 0B          2
ae4604f656f1   kafka_ui            0.14%     252.3MiB / 3.823GiB   6.44%     57.9kB / 6.21kB   3.53MB / 262kB   35
2a9eaf369eb1   redis               1.20%     12.39MiB / 3.823GiB   0.32%     16.1MB / 4.53MB   0B / 0B          6
f3357cf3b0c3   mongodb             1.68%     121.2MiB / 3.823GiB   3.10%     10.4MB / 2.94MB   782kB / 0B       45
63164fef332b   kafka               351.43%   529.3MiB / 3.823GiB   13.52%    7.11MB / 13.6MB   5.42MB / 238kB   153
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
576d73694905   productor           0.37%     611.3MiB / 3.823GiB   15.62%    14.7kB / 6.47MB   0B / 0B          2
86e5b18b605d   consumidor_mongo1   1.49%     31.89MiB / 3.823GiB   0.81%     2.01MB / 2.21MB   0B / 0B          8
1b21dbf752e2   consumidor_mongo3   0.89%     32.3MiB / 3.823GiB    0.83%     2.86MB / 3.16MB   0B / 0B          8
18b601d476db   cliente_historico   0.23%     25.63MiB / 3.823GiB   0.65%     20.6kB / 7.66kB   0B / 0B          4
b426a63bf272   consumidor_mongo2   0.66%     32.18MiB / 3.823GiB   0.82%     1.62MB / 1.77MB   0B / 0B          8
b5d110b43478   consumidor_redis1   7.26%     20.9MiB / 3.823GiB    0.53%     1.82MB / 2.88MB   0B / 0B          2
7056de128021   consumidor_mongo4   0.60%     33.18MiB / 3.823GiB   0.85%     3.2MB / 3.53MB    0B / 0B          8
16dcbc09ad82   cliente_atm         0.02%     23.67MiB / 3.823GiB   0.60%     44.3kB / 69.2kB   0B / 0B          1
ff5686d65dba   consumidor_redis3   1.89%     20.8MiB / 3.823GiB    0.53%     2.59MB / 4.13MB   0B / 0B          2
ef37e428e834   consumidor_redis2   4.34%     20.8MiB / 3.823GiB    0.53%     1.46MB / 2.33MB   0B / 0B          2
bf51a6f6f6dc   sectorizador        0.00%     25MiB / 3.823GiB      0.64%     2.5MB / 2.44MB    0B / 0B          4
fe7132683f7a   consumidor_redis4   6.46%     20.65MiB / 3.823GiB   0.53%     2.91MB / 4.62MB   0B / 0B          2
ae4604f656f1   kafka_ui            12.78%    252.3MiB / 3.823GiB   6.45%     69.6kB / 7.25kB   3.53MB / 262kB   35
2a9eaf369eb1   redis               1.48%     12.39MiB / 3.823GiB   0.32%     16.1MB / 4.53MB   0B / 0B          6
f3357cf3b0c3   mongodb             0.83%     121.3MiB / 3.823GiB   3.10%     10.4MB / 2.95MB   782kB / 0B       45
63164fef332b   kafka               343.79%   474.7MiB / 3.823GiB   12.13%    7.12MB / 13.6MB   5.42MB / 238kB   143
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
576d73694905   productor           0.39%     611.3MiB / 3.823GiB   15.62%    15.6kB / 7.05MB   0B / 0B          2
86e5b18b605d   consumidor_mongo1   34.72%    31.89MiB / 3.823GiB   0.81%     2.4MB / 2.65MB    0B / 0B          8
1b21dbf752e2   consumidor_mongo3   0.93%     32.3MiB / 3.823GiB    0.83%     3.09MB / 3.41MB   0B / 0B          8
18b601d476db   cliente_historico   0.08%     25.63MiB / 3.823GiB   0.65%     21kB / 7.84kB     0B / 0B          4
b426a63bf272   consumidor_mongo2   1.54%     32.18MiB / 3.823GiB   0.82%     1.62MB / 1.77MB   0B / 0B          8
b5d110b43478   consumidor_redis1   6.84%     21.11MiB / 3.823GiB   0.54%     2.19MB / 3.46MB   0B / 0B          2
7056de128021   consumidor_mongo4   26.12%    33.18MiB / 3.823GiB   0.85%     3.43MB / 3.78MB   0B / 0B          8
16dcbc09ad82   cliente_atm         0.02%     23.67MiB / 3.823GiB   0.60%     45.6kB / 71.4kB   0B / 0B          1
ff5686d65dba   consumidor_redis3   1.76%     20.8MiB / 3.823GiB    0.53%     2.8MB / 4.45MB    0B / 0B          2
ef37e428e834   consumidor_redis2   7.60%     20.8MiB / 3.823GiB    0.53%     1.47MB / 2.33MB   0B / 0B          2
bf51a6f6f6dc   sectorizador        81.49%    25MiB / 3.823GiB      0.64%     2.8MB / 2.65MB    0B / 0B          4
fe7132683f7a   consumidor_redis4   7.33%     20.68MiB / 3.823GiB   0.53%     3.12MB / 4.94MB   0B / 0B          2
ae4604f656f1   kafka_ui            0.15%     252.3MiB / 3.823GiB   6.45%     69.6kB / 7.29kB   3.53MB / 262kB   35
2a9eaf369eb1   redis               17.70%    12.44MiB / 3.823GiB   0.32%     17.5MB / 5.01MB   0B / 0B          6
f3357cf3b0c3   mongodb             79.33%    144.6MiB / 3.823GiB   3.69%     11.3MB / 3.2MB    836kB / 0B       52
63164fef332b   kafka               189.29%   551.7MiB / 3.823GiB   14.09%    7.73MB / 14.8MB   5.42MB / 238kB   156
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
576d73694905   productor           0.53%     611.3MiB / 3.823GiB   15.62%    15.6kB / 7.05MB   0B / 0B          2
86e5b18b605d   consumidor_mongo1   0.99%     31.89MiB / 3.823GiB   0.81%     2.41MB / 2.65MB   0B / 0B          8
1b21dbf752e2   consumidor_mongo3   2.57%     32.3MiB / 3.823GiB    0.83%     3.09MB / 3.41MB   0B / 0B          8
18b601d476db   cliente_historico   0.12%     25.63MiB / 3.823GiB   0.65%     21.4kB / 7.91kB   0B / 0B          4
b426a63bf272   consumidor_mongo2   2.34%     32.18MiB / 3.823GiB   0.82%     1.62MB / 1.78MB   0B / 0B          8
b5d110b43478   consumidor_redis1   1.10%     21.11MiB / 3.823GiB   0.54%     2.19MB / 3.46MB   0B / 0B          2
7056de128021   consumidor_mongo4   0.83%     33.19MiB / 3.823GiB   0.85%     3.43MB / 3.78MB   0B / 0B          8
16dcbc09ad82   cliente_atm         0.02%     23.67MiB / 3.823GiB   0.60%     47kB / 73.7kB     0B / 0B          1
ff5686d65dba   consumidor_redis3   6.68%     20.8MiB / 3.823GiB    0.53%     2.8MB / 4.45MB    0B / 0B          2
ef37e428e834   consumidor_redis2   0.73%     20.8MiB / 3.823GiB    0.53%     1.47MB / 2.33MB   0B / 0B          2
bf51a6f6f6dc   sectorizador        0.00%     25MiB / 3.823GiB      0.64%     2.9MB / 2.84MB    0B / 0B          4
fe7132683f7a   consumidor_redis4   0.47%     20.68MiB / 3.823GiB   0.53%     3.12MB / 4.94MB   0B / 0B          2
ae4604f656f1   kafka_ui            0.22%     252.3MiB / 3.823GiB   6.45%     69.6kB / 7.29kB   3.53MB / 262kB   35
2a9eaf369eb1   redis               7.73%     12.44MiB / 3.823GiB   0.32%     17.7MB / 5.12MB   0B / 0B          6
f3357cf3b0c3   mongodb             127.51%   125.4MiB / 3.823GiB   3.20%     11.3MB / 3.2MB    836kB / 0B       45
63164fef332b   kafka               246.38%   461.3MiB / 3.823GiB   11.78%    7.74MB / 14.8MB   5.42MB / 238kB   134
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
576d73694905   productor           0.60%     610.5MiB / 3.823GiB   15.60%    16.4kB / 7.64MB   0B / 0B          2
86e5b18b605d   consumidor_mongo1   1.04%     31.89MiB / 3.823GiB   0.81%     2.41MB / 2.65MB   0B / 0B          8
1b21dbf752e2   consumidor_mongo3   72.88%    32.31MiB / 3.823GiB   0.83%     3.29MB / 3.47MB   0B / 0B          8
18b601d476db   cliente_historico   0.18%     25.63MiB / 3.823GiB   0.65%     21.8kB / 8.11kB   0B / 0B          4
b426a63bf272   consumidor_mongo2   68.69%    32.18MiB / 3.823GiB   0.82%     1.84MB / 2.02MB   0B / 0B          8
b5d110b43478   consumidor_redis1   1.41%     21.11MiB / 3.823GiB   0.54%     2.19MB / 3.46MB   0B / 0B          2
7056de128021   consumidor_mongo4   78.84%    33.54MiB / 3.823GiB   0.86%     3.63MB / 3.84MB   0B / 0B          8
16dcbc09ad82   cliente_atm         0.02%     23.67MiB / 3.823GiB   0.60%     48.4kB / 76kB     0B / 0B          1
ff5686d65dba   consumidor_redis3   51.36%    20.82MiB / 3.823GiB   0.53%     3.01MB / 4.78MB   0B / 0B          2
ef37e428e834   consumidor_redis2   50.52%    20.81MiB / 3.823GiB   0.53%     1.81MB / 2.68MB   0B / 0B          2
bf51a6f6f6dc   sectorizador        0.00%     25MiB / 3.823GiB      0.64%     2.9MB / 2.84MB    0B / 0B          4
fe7132683f7a   consumidor_redis4   22.24%    20.68MiB / 3.823GiB   0.53%     3.33MB / 5.27MB   0B / 0B          2
ae4604f656f1   kafka_ui            0.36%     252.3MiB / 3.823GiB   6.45%     69.6kB / 7.29kB   3.53MB / 262kB   35
2a9eaf369eb1   redis               11.71%    12.43MiB / 3.823GiB   0.32%     18.9MB / 5.29MB   0B / 0B          6
f3357cf3b0c3   mongodb             102.40%   125.4MiB / 3.823GiB   3.20%     11.5MB / 3.36MB   836kB / 0B       45
63164fef332b   kafka               161.57%   485.9MiB / 3.823GiB   12.41%    8.34MB / 15.9MB   5.42MB / 238kB   146
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
576d73694905   productor           0.47%     610.5MiB / 3.823GiB   15.60%    16.4kB / 7.64MB   0B / 0B          2
86e5b18b605d   consumidor_mongo1   0.68%     31.89MiB / 3.823GiB   0.81%     2.41MB / 2.65MB   0B / 0B          8
1b21dbf752e2   consumidor_mongo3   0.67%     32.3MiB / 3.823GiB    0.83%     3.32MB / 3.67MB   0B / 0B          8
18b601d476db   cliente_historico   0.12%     25.63MiB / 3.823GiB   0.65%     22.1kB / 8.17kB   0B / 0B          4
b426a63bf272   consumidor_mongo2   2.17%     32.18MiB / 3.823GiB   0.82%     2.02MB / 2.2MB    0B / 0B          8
b5d110b43478   consumidor_redis1   0.71%     21.11MiB / 3.823GiB   0.54%     2.19MB / 3.46MB   0B / 0B          2
7056de128021   consumidor_mongo4   0.76%     33.53MiB / 3.823GiB   0.86%     3.66MB / 4.03MB   0B / 0B          8
16dcbc09ad82   cliente_atm         0.02%     23.67MiB / 3.823GiB   0.60%     49.6kB / 78.2kB   0B / 0B          1
ff5686d65dba   consumidor_redis3   7.33%     20.81MiB / 3.823GiB   0.53%     3.01MB / 4.78MB   0B / 0B          2
ef37e428e834   consumidor_redis2   0.44%     20.82MiB / 3.823GiB   0.53%     1.83MB / 2.89MB   0B / 0B          2
bf51a6f6f6dc   sectorizador        87.24%    25MiB / 3.823GiB      0.64%     3.22MB / 3.08MB   0B / 0B          4
fe7132683f7a   consumidor_redis4   1.98%     20.68MiB / 3.823GiB   0.53%     3.33MB / 5.27MB   0B / 0B          2
ae4604f656f1   kafka_ui            0.26%     252.3MiB / 3.823GiB   6.45%     69.6kB / 7.29kB   3.53MB / 262kB   35
2a9eaf369eb1   redis               25.75%    12.47MiB / 3.823GiB   0.32%     19.2MB / 5.62MB   0B / 0B          6
f3357cf3b0c3   mongodb             4.67%     129.6MiB / 3.823GiB   3.31%     12.2MB / 3.46MB   836kB / 0B       45
63164fef332b   kafka               88.32%    414.2MiB / 3.823GiB   10.58%    8.35MB / 16MB     5.42MB / 238kB   103
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
576d73694905   productor           0.36%     611.3MiB / 3.823GiB   15.62%    17.7kB / 8.23MB   0B / 0B          2
86e5b18b605d   consumidor_mongo1   1.42%     31.89MiB / 3.823GiB   0.81%     2.41MB / 2.65MB   0B / 0B          8
1b21dbf752e2   consumidor_mongo3   54.45%    32.31MiB / 3.823GiB   0.83%     3.54MB / 3.91MB   0B / 0B          8
18b601d476db   cliente_historico   0.19%     25.63MiB / 3.823GiB   0.65%     22.5kB / 8.36kB   0B / 0B          4
b426a63bf272   consumidor_mongo2   55.45%    32.2MiB / 3.823GiB    0.82%     2.23MB / 2.28MB   0B / 0B          8
b5d110b43478   consumidor_redis1   2.05%     21.11MiB / 3.823GiB   0.54%     2.2MB / 3.47MB    0B / 0B          2
7056de128021   consumidor_mongo4   1.62%     33.53MiB / 3.823GiB   0.86%     3.66MB / 4.03MB   0B / 0B          8
16dcbc09ad82   cliente_atm         0.01%     23.67MiB / 3.823GiB   0.60%     50.9kB / 80.4kB   0B / 0B          1
ff5686d65dba   consumidor_redis3   25.53%    20.89MiB / 3.823GiB   0.53%     3.21MB / 5.11MB   0B / 0B          2
ef37e428e834   consumidor_redis2   55.67%    21.34MiB / 3.823GiB   0.55%     2.37MB / 3.58MB   0B / 0B          2
bf51a6f6f6dc   sectorizador        0.00%     25MiB / 3.823GiB      0.64%     3.31MB / 3.23MB   0B / 0B          4
fe7132683f7a   consumidor_redis4   2.75%     20.68MiB / 3.823GiB   0.53%     3.33MB / 5.28MB   0B / 0B          2
ae4604f656f1   kafka_ui            0.31%     252.3MiB / 3.823GiB   6.45%     69.6kB / 7.29kB   3.53MB / 274kB   35
2a9eaf369eb1   redis               23.54%    12.39MiB / 3.823GiB   0.32%     20.3MB / 5.86MB   0B / 0B          6
f3357cf3b0c3   mongodb             126.20%   151.8MiB / 3.823GiB   3.88%     12.4MB / 3.59MB   836kB / 0B       52
63164fef332b   kafka               128.53%   474MiB / 3.823GiB     12.11%    8.96MB / 16.9MB   5.42MB / 238kB   145
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
576d73694905   productor           0.79%     611.3MiB / 3.823GiB   15.62%    17.7kB / 8.23MB   0B / 0B          2
86e5b18b605d   consumidor_mongo1   6.58%     31.89MiB / 3.823GiB   0.81%     2.42MB / 2.66MB   0B / 0B          8
1b21dbf752e2   consumidor_mongo3   9.12%     32.3MiB / 3.823GiB    0.83%     3.55MB / 3.92MB   0B / 0B          8
18b601d476db   cliente_historico   0.23%     25.63MiB / 3.823GiB   0.65%     22.9kB / 8.42kB   0B / 0B          4
b426a63bf272   consumidor_mongo2   15.45%    33.03MiB / 3.823GiB   0.84%     2.66MB / 2.89MB   0B / 0B          8
b5d110b43478   consumidor_redis1   0.63%     21.11MiB / 3.823GiB   0.54%     2.2MB / 3.47MB    0B / 0B          2
7056de128021   consumidor_mongo4   6.42%     33.53MiB / 3.823GiB   0.86%     3.66MB / 4.04MB   0B / 0B          8
16dcbc09ad82   cliente_atm         1.10%     23.67MiB / 3.823GiB   0.60%     52.2kB / 82.6kB   0B / 0B          1
ff5686d65dba   consumidor_redis3   1.01%     20.89MiB / 3.823GiB   0.53%     3.22MB / 5.11MB   0B / 0B          2
ef37e428e834   consumidor_redis2   1.19%     21.34MiB / 3.823GiB   0.55%     2.39MB / 3.79MB   0B / 0B          2
bf51a6f6f6dc   sectorizador        0.00%     25MiB / 3.823GiB      0.64%     3.31MB / 3.23MB   0B / 0B          4
fe7132683f7a   consumidor_redis4   1.02%     20.68MiB / 3.823GiB   0.53%     3.33MB / 5.28MB   0B / 0B          2
ae4604f656f1   kafka_ui            10.25%    252.4MiB / 3.823GiB   6.45%     81kB / 8.34kB     3.53MB / 274kB   35
2a9eaf369eb1   redis               1.05%     12.4MiB / 3.823GiB    0.32%     20.5MB / 5.88MB   0B / 0B          6
f3357cf3b0c3   mongodb             57.96%    131MiB / 3.823GiB     3.35%     13.2MB / 3.72MB   836kB / 0B       45
63164fef332b   kafka               239.39%   528.1MiB / 3.823GiB   13.49%    8.97MB / 17.2MB   5.42MB / 238kB   154
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
576d73694905   productor           0.34%     610.7MiB / 3.823GiB   15.60%    18.6kB / 8.82MB   0B / 0B          2
86e5b18b605d   consumidor_mongo1   41.85%    31.9MiB / 3.823GiB    0.81%     2.63MB / 2.73MB   0B / 0B          8
1b21dbf752e2   consumidor_mongo3   38.62%    32.31MiB / 3.823GiB   0.83%     3.73MB / 3.95MB   0B / 0B          8
18b601d476db   cliente_historico   0.07%     25.63MiB / 3.823GiB   0.65%     23.3kB / 8.68kB   0B / 0B          4
b426a63bf272   consumidor_mongo2   5.62%     33.03MiB / 3.823GiB   0.84%     2.67MB / 2.89MB   0B / 0B          8
b5d110b43478   consumidor_redis1   0.61%     20.92MiB / 3.823GiB   0.53%     2.4MB / 3.79MB    0B / 0B          2
7056de128021   consumidor_mongo4   39.47%    33.54MiB / 3.823GiB   0.86%     3.88MB / 4.11MB   0B / 0B          8
16dcbc09ad82   cliente_atm         1.81%     23.67MiB / 3.823GiB   0.60%     53.6kB / 84.9kB   0B / 0B          1
ff5686d65dba   consumidor_redis3   1.09%     20.73MiB / 3.823GiB   0.53%     3.42MB / 5.43MB   0B / 0B          2
ef37e428e834   consumidor_redis2   0.40%     21.34MiB / 3.823GiB   0.55%     2.39MB / 3.79MB   0B / 0B          2
bf51a6f6f6dc   sectorizador        42.96%    25.02MiB / 3.823GiB   0.64%     3.65MB / 3.51MB   0B / 0B          4
fe7132683f7a   consumidor_redis4   28.64%    20.7MiB / 3.823GiB    0.53%     3.69MB / 5.84MB   0B / 0B          2
ae4604f656f1   kafka_ui            0.20%     252.4MiB / 3.823GiB   6.45%     81kB / 8.34kB     3.53MB / 274kB   35
2a9eaf369eb1   redis               23.73%    12.4MiB / 3.823GiB    0.32%     22MB / 6.4MB      0B / 0B          6
f3357cf3b0c3   mongodb             51.01%    131.2MiB / 3.823GiB   3.35%     13.4MB / 3.9MB    836kB / 0B       45
63164fef332b   kafka               117.98%   479MiB / 3.823GiB     12.24%    9.57MB / 18.3MB   10MB / 238kB     136
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
576d73694905   productor           0.51%     610.7MiB / 3.823GiB   15.60%    18.6kB / 8.82MB   0B / 0B          2
86e5b18b605d   consumidor_mongo1   8.93%     31.89MiB / 3.823GiB   0.81%     2.64MB / 2.91MB   0B / 0B          8
1b21dbf752e2   consumidor_mongo3   7.25%     32.3MiB / 3.823GiB    0.83%     3.77MB / 4.16MB   0B / 0B          8
18b601d476db   cliente_historico   0.11%     25.63MiB / 3.823GiB   0.65%     23.7kB / 8.75kB   0B / 0B          4
b426a63bf272   consumidor_mongo2   9.29%     33.03MiB / 3.823GiB   0.84%     2.67MB / 2.89MB   0B / 0B          8
b5d110b43478   consumidor_redis1   2.04%     20.92MiB / 3.823GiB   0.53%     2.4MB / 3.8MB     0B / 0B          2
7056de128021   consumidor_mongo4   6.43%     33.53MiB / 3.823GiB   0.86%     4.06MB / 4.47MB   0B / 0B          8
16dcbc09ad82   cliente_atm         2.27%     23.67MiB / 3.823GiB   0.60%     55kB / 87.2kB     0B / 0B          1
ff5686d65dba   consumidor_redis3   0.68%     20.73MiB / 3.823GiB   0.53%     3.42MB / 5.43MB   0B / 0B          2
ef37e428e834   consumidor_redis2   0.62%     21.34MiB / 3.823GiB   0.55%     2.4MB / 3.8MB     0B / 0B          2
bf51a6f6f6dc   sectorizador        0.00%     25.01MiB / 3.823GiB   0.64%     3.71MB / 3.63MB   0B / 0B          4
fe7132683f7a   consumidor_redis4   0.68%     20.7MiB / 3.823GiB    0.53%     3.69MB / 5.85MB   0B / 0B          2
ae4604f656f1   kafka_ui            0.25%     252.4MiB / 3.823GiB   6.45%     81.1kB / 8.42kB   3.53MB / 274kB   35
2a9eaf369eb1   redis               7.32%     12.4MiB / 3.823GiB    0.32%     22.2MB / 6.47MB   0B / 0B          6
f3357cf3b0c3   mongodb             9.91%     135.5MiB / 3.823GiB   3.46%     14.1MB / 3.98MB   836kB / 0B       45
63164fef332b   kafka               264.09%   556.5MiB / 3.823GiB   14.22%    9.59MB / 18.5MB   10MB / 238kB     153
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
576d73694905   productor           0.43%     610.7MiB / 3.823GiB   15.60%    19.8kB / 9.4MB    0B / 0B          2
86e5b18b605d   consumidor_mongo1   7.13%     31.89MiB / 3.823GiB   0.81%     2.65MB / 2.91MB   0B / 0B          8
1b21dbf752e2   consumidor_mongo3   6.89%     32.3MiB / 3.823GiB    0.83%     3.78MB / 4.16MB   0B / 0B          8
