CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O       PIDS
5c4b1b621068   productor           4.45%     211.9MiB / 3.823GiB   5.41%     19.8kB / 4.53MB   2.32MB / 0B     2
cced7653085d   cliente_historico   0.13%     25.68MiB / 3.823GiB   0.66%     26.9kB / 10.2kB   6.25MB / 0B     4
ab5a9941c874   cliente_atm         0.02%     24.09MiB / 3.823GiB   0.62%     69kB / 111kB      6.06MB / 0B     1
2e19e1c018bd   consumidor_mongo1   4.18%     31.32MiB / 3.823GiB   0.80%     3.48MB / 3.81MB   4.11MB / 0B     8
7bd861cf08c1   sectorizador        0.00%     24.37MiB / 3.823GiB   0.62%     4.26MB / 4.17MB   6.38MB / 0B     4
8261e05d2b61   consumidor_redis2   0.59%     20.52MiB / 3.823GiB   0.52%     3.05MB / 4.79MB   1.54MB / 0B     2
f20a3e50fea2   consumidor_mongo2   1.57%     31.58MiB / 3.823GiB   0.81%     3.33MB / 3.66MB   3.71MB / 0B     8
d2244dc0c39f   consumidor_redis1   1.82%     20.19MiB / 3.823GiB   0.52%     3.18MB / 4.97MB   2.75MB / 0B     2
9f5359063416   kafka_ui            0.35%     289.1MiB / 3.823GiB   7.39%     113kB / 11.5kB    0B / 307kB      36
23ba0c1227d1   mongodb             2.80%     115.3MiB / 3.823GiB   2.95%     7.24MB / 2.09MB   0B / 0B         39
2410c119e440   redis               2.64%     11.86MiB / 3.823GiB   0.30%     13.7MB / 5.77MB   872kB / 0B      6
418757c50144   kafka               659.67%   539.2MiB / 3.823GiB   13.77%    5.04MB / 9.64MB   4.1kB / 238kB   166
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O       PIDS
5c4b1b621068   productor           1.99%     212.1MiB / 3.823GiB   5.42%     19.8kB / 4.53MB   2.32MB / 0B     2
cced7653085d   cliente_historico   0.10%     25.68MiB / 3.823GiB   0.66%     27.3kB / 10.3kB   6.25MB / 0B     4
ab5a9941c874   cliente_atm         0.22%     24.09MiB / 3.823GiB   0.62%     70.3kB / 113kB    6.06MB / 0B     1
2e19e1c018bd   consumidor_mongo1   0.85%     31.32MiB / 3.823GiB   0.80%     3.48MB / 3.81MB   4.11MB / 0B     8
7bd861cf08c1   sectorizador        62.15%    24.37MiB / 3.823GiB   0.62%     4.42MB / 4.23MB   6.38MB / 0B     4
8261e05d2b61   consumidor_redis2   0.98%     20.52MiB / 3.823GiB   0.52%     3.05MB / 4.79MB   1.54MB / 0B     2
f20a3e50fea2   consumidor_mongo2   0.82%     31.59MiB / 3.823GiB   0.81%     3.34MB / 3.66MB   3.71MB / 0B     8
d2244dc0c39f   consumidor_redis1   0.43%     20.19MiB / 3.823GiB   0.52%     3.18MB / 4.97MB   2.75MB / 0B     2
9f5359063416   kafka_ui            0.17%     289.1MiB / 3.823GiB   7.39%     113kB / 11.5kB    0B / 311kB      36
23ba0c1227d1   mongodb             4.92%     115.3MiB / 3.823GiB   2.95%     7.24MB / 2.09MB   0B / 0B         39
2410c119e440   redis               19.79%    12.11MiB / 3.823GiB   0.31%     13.8MB / 5.92MB   872kB / 0B      6
418757c50144   kafka               159.71%   413.6MiB / 3.823GiB   10.57%    5.05MB / 9.64MB   4.1kB / 238kB   106
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O       PIDS
5c4b1b621068   productor           0.78%     212.1MiB / 3.823GiB   5.42%     20.4kB / 4.72MB   2.32MB / 0B     2
cced7653085d   cliente_historico   0.68%     25.68MiB / 3.823GiB   0.66%     27.7kB / 10.5kB   6.25MB / 0B     4
ab5a9941c874   cliente_atm         2.42%     24.09MiB / 3.823GiB   0.62%     71.6kB / 116kB    6.06MB / 0B     1
2e19e1c018bd   consumidor_mongo1   0.64%     31.32MiB / 3.823GiB   0.80%     3.71MB / 4.06MB   4.11MB / 0B     8
7bd861cf08c1   sectorizador        0.00%     24.37MiB / 3.823GiB   0.62%     4.53MB / 4.43MB   6.38MB / 0B     4
8261e05d2b61   consumidor_redis2   0.63%     20.52MiB / 3.823GiB   0.52%     3.11MB / 4.88MB   1.54MB / 0B     2
f20a3e50fea2   consumidor_mongo2   0.88%     31.58MiB / 3.823GiB   0.81%     3.4MB / 3.73MB    3.71MB / 0B     8
d2244dc0c39f   consumidor_redis1   1.85%     20.19MiB / 3.823GiB   0.52%     3.39MB / 5.3MB    2.75MB / 0B     2
9f5359063416   kafka_ui            0.23%     289.1MiB / 3.823GiB   7.39%     113kB / 11.5kB    0B / 311kB      36
23ba0c1227d1   mongodb             153.22%   162.4MiB / 3.823GiB   4.15%     7.55MB / 2.18MB   0B / 0B         55
2410c119e440   redis               1.64%     11.88MiB / 3.823GiB   0.30%     14.4MB / 6.1MB    872kB / 0B      6
418757c50144   kafka               408.10%   485.8MiB / 3.823GiB   12.41%    5.26MB / 10MB     4.1kB / 238kB   146
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O       PIDS
5c4b1b621068   productor           0.40%     212.1MiB / 3.823GiB   5.42%     20.4kB / 4.72MB   2.32MB / 0B     2
cced7653085d   cliente_historico   0.59%     25.68MiB / 3.823GiB   0.66%     28.1kB / 10.5kB   6.25MB / 0B     4
ab5a9941c874   cliente_atm         0.02%     24.09MiB / 3.823GiB   0.62%     72.9kB / 118kB    6.06MB / 0B     1
2e19e1c018bd   consumidor_mongo1   0.52%     31.32MiB / 3.823GiB   0.80%     3.72MB / 4.06MB   4.11MB / 0B     8
7bd861cf08c1   sectorizador        0.00%     24.37MiB / 3.823GiB   0.62%     4.53MB / 4.43MB   6.38MB / 0B     4
8261e05d2b61   consumidor_redis2   1.01%     20.52MiB / 3.823GiB   0.52%     3.11MB / 4.88MB   1.54MB / 0B     2
f20a3e50fea2   consumidor_mongo2   0.62%     31.59MiB / 3.823GiB   0.81%     3.4MB / 3.73MB    3.71MB / 0B     8
d2244dc0c39f   consumidor_redis1   0.42%     20.19MiB / 3.823GiB   0.52%     3.39MB / 5.3MB    2.75MB / 0B     2
9f5359063416   kafka_ui            0.17%     289.1MiB / 3.823GiB   7.39%     125kB / 12.6kB    0B / 311kB      36
23ba0c1227d1   mongodb             1.17%     116.2MiB / 3.823GiB   2.97%     7.55MB / 2.18MB   0B / 0B         39
2410c119e440   redis               0.71%     11.88MiB / 3.823GiB   0.30%     14.4MB / 6.1MB    872kB / 0B      6
418757c50144   kafka               154.56%   442.2MiB / 3.823GiB   11.30%    5.26MB / 10.1MB   4.1kB / 238kB   122
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O       PIDS
5c4b1b621068   productor           0.68%     212.1MiB / 3.823GiB   5.42%     21.1kB / 4.92MB   2.32MB / 0B     2
cced7653085d   cliente_historico   0.12%     25.68MiB / 3.823GiB   0.66%     28.4kB / 10.7kB   6.25MB / 0B     4
ab5a9941c874   cliente_atm         2.31%     24.09MiB / 3.823GiB   0.62%     74.4kB / 120kB    6.06MB / 0B     1
2e19e1c018bd   consumidor_mongo1   0.87%     31.32MiB / 3.823GiB   0.80%     3.88MB / 4.24MB   4.11MB / 0B     8
7bd861cf08c1   sectorizador        116.58%   24.37MiB / 3.823GiB   0.62%     4.77MB / 4.64MB   6.38MB / 0B     4
8261e05d2b61   consumidor_redis2   0.52%     20.52MiB / 3.823GiB   0.52%     3.22MB / 5.04MB   1.54MB / 0B     2
f20a3e50fea2   consumidor_mongo2   1.09%     31.59MiB / 3.823GiB   0.81%     3.51MB / 3.85MB   3.71MB / 0B     8
d2244dc0c39f   consumidor_redis1   1.02%     20.2MiB / 3.823GiB    0.52%     3.54MB / 5.53MB   2.75MB / 0B     2
9f5359063416   kafka_ui            0.21%     289.1MiB / 3.823GiB   7.39%     125kB / 12.6kB    0B / 319kB      36
23ba0c1227d1   mongodb             3.58%     116.3MiB / 3.823GiB   2.97%     7.85MB / 2.26MB   0B / 0B         39
2410c119e440   redis               30.78%    11.89MiB / 3.823GiB   0.30%     15MB / 6.4MB      872kB / 0B      6
418757c50144   kafka               359.72%   513MiB / 3.823GiB     13.11%    5.47MB / 10.5MB   4.1kB / 238kB   151
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O       PIDS
5c4b1b621068   productor           1.14%     212.1MiB / 3.823GiB   5.42%     21.1kB / 4.92MB   2.32MB / 0B     2
cced7653085d   cliente_historico   0.11%     25.68MiB / 3.823GiB   0.66%     28.8kB / 10.8kB   6.25MB / 0B     4
ab5a9941c874   cliente_atm         2.46%     24.09MiB / 3.823GiB   0.62%     75.7kB / 122kB    6.06MB / 0B     1
2e19e1c018bd   consumidor_mongo1   1.71%     31.32MiB / 3.823GiB   0.80%     3.89MB / 4.25MB   4.11MB / 0B     8
7bd861cf08c1   sectorizador        0.00%     24.37MiB / 3.823GiB   0.62%     4.79MB / 4.68MB   6.38MB / 0B     4
8261e05d2b61   consumidor_redis2   0.71%     20.52MiB / 3.823GiB   0.52%     3.22MB / 5.05MB   1.54MB / 0B     2
f20a3e50fea2   consumidor_mongo2   1.12%     31.59MiB / 3.823GiB   0.81%     3.51MB / 3.85MB   3.71MB / 0B     8
d2244dc0c39f   consumidor_redis1   0.53%     20.2MiB / 3.823GiB    0.52%     3.55MB / 5.54MB   2.75MB / 0B     2
9f5359063416   kafka_ui            0.31%     289.1MiB / 3.823GiB   7.39%     125kB / 12.6kB    0B / 319kB      36
23ba0c1227d1   mongodb             1.07%     116.3MiB / 3.823GiB   2.97%     7.85MB / 2.26MB   0B / 0B         39
2410c119e440   redis               1.56%     11.88MiB / 3.823GiB   0.30%     15.1MB / 6.42MB   872kB / 0B      6
418757c50144   kafka               437.44%   520.1MiB / 3.823GiB   13.29%    5.48MB / 10.5MB   4.1kB / 238kB   150
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O       PIDS
5c4b1b621068   productor           0.40%     212.1MiB / 3.823GiB   5.42%     21.8kB / 5.11MB   2.32MB / 0B     2
cced7653085d   cliente_historico   0.10%     25.68MiB / 3.823GiB   0.66%     29.2kB / 11kB     6.25MB / 0B     4
ab5a9941c874   cliente_atm         2.65%     24.09MiB / 3.823GiB   0.62%     77kB / 125kB      6.06MB / 0B     1
2e19e1c018bd   consumidor_mongo1   4.84%     31.32MiB / 3.823GiB   0.80%     4.11MB / 4.49MB   4.11MB / 0B     8
7bd861cf08c1   sectorizador        0.00%     24.37MiB / 3.823GiB   0.62%     4.79MB / 4.68MB   6.38MB / 0B     4
8261e05d2b61   consumidor_redis2   0.55%     20.52MiB / 3.823GiB   0.52%     3.27MB / 5.13MB   1.54MB / 0B     2
f20a3e50fea2   consumidor_mongo2   0.90%     31.58MiB / 3.823GiB   0.81%     3.57MB / 3.92MB   3.71MB / 0B     8
d2244dc0c39f   consumidor_redis1   0.49%     20.2MiB / 3.823GiB    0.52%     3.75MB / 5.86MB   2.75MB / 0B     2
9f5359063416   kafka_ui            0.34%     289.1MiB / 3.823GiB   7.39%     125kB / 12.6kB    0B / 319kB      36
23ba0c1227d1   mongodb             133.20%   162.1MiB / 3.823GiB   4.14%     8.15MB / 2.35MB   0B / 0B         54
2410c119e440   redis               1.55%     11.88MiB / 3.823GiB   0.30%     15.5MB / 6.48MB   872kB / 0B      6
418757c50144   kafka               329.70%   519.2MiB / 3.823GiB   13.26%    5.68MB / 10.9MB   4.1kB / 238kB   152
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O       PIDS
5c4b1b621068   productor           0.86%     212.1MiB / 3.823GiB   5.42%     21.8kB / 5.11MB   2.32MB / 0B     2
cced7653085d   cliente_historico   0.10%     25.68MiB / 3.823GiB   0.66%     29.6kB / 11.1kB   6.25MB / 0B     4
ab5a9941c874   cliente_atm         2.01%     24.09MiB / 3.823GiB   0.62%     78.3kB / 127kB    6.06MB / 0B     1
2e19e1c018bd   consumidor_mongo1   0.75%     31.32MiB / 3.823GiB   0.80%     4.12MB / 4.49MB   4.11MB / 0B     8
7bd861cf08c1   sectorizador        0.00%     24.37MiB / 3.823GiB   0.62%     5.06MB / 4.94MB   6.38MB / 0B     4
8261e05d2b61   consumidor_redis2   0.96%     20.52MiB / 3.823GiB   0.52%     3.28MB / 5.13MB   1.54MB / 0B     2
f20a3e50fea2   consumidor_mongo2   0.62%     31.58MiB / 3.823GiB   0.81%     3.58MB / 3.92MB   3.71MB / 0B     8
d2244dc0c39f   consumidor_redis1   0.52%     20.2MiB / 3.823GiB    0.52%     3.76MB / 5.86MB   2.75MB / 0B     2
9f5359063416   kafka_ui            0.22%     289.1MiB / 3.823GiB   7.39%     125kB / 12.6kB    0B / 319kB      36
23ba0c1227d1   mongodb             1.45%     117.1MiB / 3.823GiB   2.99%     8.15MB / 2.35MB   0B / 0B         39
2410c119e440   redis               9.62%     11.91MiB / 3.823GiB   0.30%     15.7MB / 6.75MB   872kB / 0B      6
418757c50144   kafka               167.76%   484.4MiB / 3.823GiB   12.38%    5.69MB / 10.9MB   4.1kB / 238kB   127
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O       PIDS
5c4b1b621068   productor           0.59%     212.1MiB / 3.823GiB   5.42%     22.6kB / 5.31MB   2.32MB / 0B     2
cced7653085d   cliente_historico   0.97%     25.68MiB / 3.823GiB   0.66%     30kB / 11.2kB     6.25MB / 0B     4
ab5a9941c874   cliente_atm         4.03%     24.09MiB / 3.823GiB   0.62%     79.7kB / 129kB    6.06MB / 0B     1
2e19e1c018bd   consumidor_mongo1   3.88%     31.32MiB / 3.823GiB   0.80%     4.12MB / 4.49MB   4.11MB / 0B     8
7bd861cf08c1   sectorizador        0.00%     24.37MiB / 3.823GiB   0.62%     5.06MB / 4.94MB   6.38MB / 0B     4
8261e05d2b61   consumidor_redis2   0.58%     20.54MiB / 3.823GiB   0.52%     3.54MB / 5.54MB   1.54MB / 0B     2
f20a3e50fea2   consumidor_mongo2   1.21%     31.66MiB / 3.823GiB   0.81%     3.86MB / 4.23MB   3.71MB / 0B     8
d2244dc0c39f   consumidor_redis1   0.41%     20.2MiB / 3.823GiB    0.52%     3.76MB / 5.86MB   2.75MB / 0B     2
9f5359063416   kafka_ui            0.20%     289.1MiB / 3.823GiB   7.39%     125kB / 12.6kB    0B / 319kB      36
23ba0c1227d1   mongodb             4.75%     117.5MiB / 3.823GiB   3.00%     8.46MB / 2.44MB   0B / 0B         39
2410c119e440   redis               1.37%     11.88MiB / 3.823GiB   0.30%     16.1MB / 6.82MB   872kB / 0B      6
418757c50144   kafka               399.23%   511.8MiB / 3.823GiB   13.07%    5.89MB / 11.3MB   4.1kB / 238kB   150
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O       PIDS
5c4b1b621068   productor           0.33%     212.1MiB / 3.823GiB   5.42%     22.6kB / 5.31MB   2.32MB / 0B     2
cced7653085d   cliente_historico   0.30%     25.68MiB / 3.823GiB   0.66%     30.3kB / 11.3kB   6.25MB / 0B     4
ab5a9941c874   cliente_atm         1.66%     24.12MiB / 3.823GiB   0.62%     80.6kB / 130kB    6.06MB / 0B     2
2e19e1c018bd   consumidor_mongo1   7.25%     31.32MiB / 3.823GiB   0.80%     4.12MB / 4.5MB    4.11MB / 0B     8
7bd861cf08c1   sectorizador        59.63%    24.38MiB / 3.823GiB   0.62%     5.33MB / 5.2MB    6.38MB / 0B     4
8261e05d2b61   consumidor_redis2   14.16%    20.54MiB / 3.823GiB   0.52%     3.54MB / 5.55MB   1.54MB / 0B     2
f20a3e50fea2   consumidor_mongo2   6.25%     31.66MiB / 3.823GiB   0.81%     3.86MB / 4.24MB   3.71MB / 0B     8
d2244dc0c39f   consumidor_redis1   5.92%     20.2MiB / 3.823GiB    0.52%     3.76MB / 5.86MB   2.75MB / 0B     2
9f5359063416   kafka_ui            0.15%     289.2MiB / 3.823GiB   7.39%     136kB / 13.6kB    0B / 319kB      36
23ba0c1227d1   mongodb             1.17%     117.5MiB / 3.823GiB   3.00%     8.46MB / 2.44MB   0B / 0B         39
2410c119e440   redis               13.08%    11.9MiB / 3.823GiB    0.30%     16.4MB / 7.08MB   872kB / 0B      6
418757c50144   kafka               197.47%   444.3MiB / 3.823GiB   11.35%    5.9MB / 11.3MB    4.1kB / 238kB   125
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O       PIDS
5c4b1b621068   productor           0.62%     212MiB / 3.823GiB     5.42%     23.2kB / 5.51MB   2.32MB / 0B     2
cced7653085d   cliente_historico   0.16%     25.68MiB / 3.823GiB   0.66%     30.7kB / 11.5kB   6.25MB / 0B     4
ab5a9941c874   cliente_atm         0.02%     24.09MiB / 3.823GiB   0.62%     81.2kB / 131kB    6.06MB / 0B     1
2e19e1c018bd   consumidor_mongo1   0.49%     31.32MiB / 3.823GiB   0.80%     4.29MB / 4.68MB   4.11MB / 0B     8
7bd861cf08c1   sectorizador        0.00%     24.38MiB / 3.823GiB   0.62%     5.33MB / 5.2MB    6.38MB / 0B     4
8261e05d2b61   consumidor_redis2   8.59%     20.54MiB / 3.823GiB   0.52%     3.64MB / 5.71MB   1.54MB / 0B     2
f20a3e50fea2   consumidor_mongo2   10.69%    31.66MiB / 3.823GiB   0.81%     3.98MB / 4.36MB   3.71MB / 0B     8
d2244dc0c39f   consumidor_redis1   11.07%    20.21MiB / 3.823GiB   0.52%     3.92MB / 6.11MB   2.75MB / 0B     2
9f5359063416   kafka_ui            0.20%     289.2MiB / 3.823GiB   7.39%     136kB / 13.7kB    0B / 332kB      36
23ba0c1227d1   mongodb             94.19%    178.1MiB / 3.823GiB   4.55%     8.77MB / 2.53MB   0B / 0B         54
2410c119e440   redis               2.12%     12.16MiB / 3.823GiB   0.31%     16.8MB / 7.15MB   872kB / 0B      12
418757c50144   kafka               208.05%   565MiB / 3.823GiB     14.43%    6.11MB / 11.7MB   4.1kB / 238kB   170
